"最高點日期","新增確診人數","當日確診率","index","smooth","最高點_smooth"
2022-05-16,103,0.0029,53,0.00305714285714286,0.00303469387755102
2022-05-17,159,0.0053,54,0.00484285714285714,0.00475714285714286
2022-05-17,226,0.0039,54,0.00378571428571429,0.00366326530612245
2022-05-19,176,0.0026,56,0.00242857142857143,0.0024
