"最高點日期","新增確診人數","當日確診率","index","smooth","最高點_smooth"
2022-05-14,109,0.0036,51,0.00274285714285714,0.00262857142857143
2022-05-17,141,0.0062,54,0.00548571428571429,0.00525918367346939
2022-05-17,170,0.0036,54,0.00318571428571429,0.00307959183673469
2022-05-18,165,0.0033,55,0.00245714285714286,0.00246326530612245
